#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.385999999999991E+02  0.117750103499652E+01  0.321859696314934E-01  0.848622101645978E+00  0.231963492008925E-01
     0.386099999999991E+02  0.117742240733459E+01  0.321278904556411E-01  0.848680972534167E+00  0.231576443148294E-01
     0.386199999999991E+02  0.117734340157581E+01  0.320696603755437E-01  0.848740125848417E+00  0.231188347822939E-01
     0.386299999999991E+02  0.117726401832781E+01  0.320112878702672E-01  0.848799560905736E+00  0.230799265630355E-01
     0.386399999999991E+02  0.117718425837012E+01  0.319527813059657E-01  0.848859276906174E+00  0.230409255319784E-01
     0.386499999999991E+02  0.117710412264850E+01  0.318941489326493E-01  0.848919272936886E+00  0.230018374771511E-01
     0.386599999999991E+02  0.117702361226933E+01  0.318353988811941E-01  0.848979547976201E+00  0.229626680977864E-01
     0.386699999999991E+02  0.117694272849390E+01  0.317765391605909E-01  0.849040100897693E+00  0.229234230025896E-01
     0.386799999999991E+02  0.117686147273278E+01  0.317175776554307E-01  0.849100930474241E+00  0.228841077081722E-01
     0.386899999999991E+02  0.117677984654018E+01  0.316585221236223E-01  0.849162035382085E+00  0.228447276376483E-01
     0.386999999999991E+02  0.117669785160824E+01  0.315993801943380E-01  0.849223414204860E+00  0.228052881193900E-01
     0.387099999999991E+02  0.117661548976147E+01  0.315401593661832E-01  0.849285065437606E+00  0.227657943859398E-01
     0.387199999999991E+02  0.117653276295111E+01  0.314808670055856E-01  0.849346987490750E+00  0.227262515730743E-01
     0.387299999999991E+02  0.117644967324960E+01  0.314215103453982E-01  0.849409178694054E+00  0.226866647190176E-01
     0.387399999999991E+02  0.117636622284505E+01  0.313620964837121E-01  0.849471637300524E+00  0.226470387637992E-01
     0.387499999999991E+02  0.117628241403582E+01  0.313026323828729E-01  0.849534361490267E+00  0.226073785487528E-01
     0.387599999999991E+02  0.117619824922506E+01  0.312431248686955E-01  0.849597349374315E+00  0.225676888161525E-01
     0.387699999999991E+02  0.117611373091544E+01  0.311835806298711E-01  0.849660598998378E+00  0.225279742089802E-01
     0.387799999999991E+02  0.117602886170385E+01  0.311240062175616E-01  0.849724108346551E+00  0.224882392708232E-01
     0.387899999999991E+02  0.117594364427625E+01  0.310644080451740E-01  0.849787875344956E+00  0.224484884458934E-01
     0.387999999999991E+02  0.117585808140254E+01  0.310047923883101E-01  0.849851897865323E+00  0.224087260791680E-01
     0.388099999999991E+02  0.117577217593158E+01  0.309451653848831E-01  0.849916173728496E+00  0.223689564166432E-01
     0.388199999999991E+02  0.117568593078626E+01  0.308855330353978E-01  0.849980700707871E+00  0.223291836056989E-01
     0.388299999999991E+02  0.117559934895868E+01  0.308259012033845E-01  0.850045476532767E+00  0.222894116955691E-01
     0.388399999999991E+02  0.117551243350543E+01  0.307662756159832E-01  0.850110498891711E+00  0.222496446379123E-01
     0.388499999999990E+02  0.117542518754301E+01  0.307066618646697E-01  0.850175765435647E+00  0.222098862874792E-01
     0.388599999999990E+02  0.117533761424328E+01  0.306470654061175E-01  0.850241273781067E+00  0.221701404028710E-01
     0.388699999999990E+02  0.117524971682912E+01  0.305874915631892E-01  0.850307021513057E+00  0.221304106473848E-01
     0.388799999999990E+02  0.117516149857011E+01  0.305279455260506E-01  0.850373006188257E+00  0.220907005899414E-01
     0.388899999999990E+02  0.117507296277838E+01  0.304684323534010E-01  0.850439225337741E+00  0.220510137060898E-01
     0.388999999999990E+02  0.117498411280462E+01  0.304089569738134E-01  0.850505676469802E+00  0.220113533790860E-01
     0.389099999999990E+02  0.117489495203407E+01  0.303495241871779E-01  0.850572357072655E+00  0.219717229010385E-01
     0.389199999999990E+02  0.117480548388281E+01  0.302901386662414E-01  0.850639264617045E+00  0.219321254741183E-01
     0.389299999999990E+02  0.117471571179403E+01  0.302308049582388E-01  0.850706396558776E+00  0.218925642118284E-01
     0.389399999999990E+02  0.117462563923451E+01  0.301715274866073E-01  0.850773750341136E+00  0.218530421403281E-01
     0.389499999999990E+02  0.117453526969117E+01  0.301123105527796E-01  0.850841323397243E+00  0.218135621998072E-01
     0.389599999999990E+02  0.117444460666781E+01  0.300531583380483E-01  0.850909113152295E+00  0.217741272459070E-01
     0.389699999999990E+02  0.117435365368190E+01  0.299940749054965E-01  0.850977117025729E+00  0.217347400511831E-01
     0.389799999999990E+02  0.117426241426153E+01  0.299350642019885E-01  0.851045332433297E+00  0.216954033066066E-01
     0.389899999999990E+02  0.117417089194252E+01  0.298761300602146E-01  0.851113756789042E+00  0.216561196230983E-01
     0.389999999999990E+02  0.117407909026561E+01  0.298172762007842E-01  0.851182387507192E+00  0.216168915330936E-01
     0.390099999999990E+02  0.117398701277377E+01  0.297585062343622E-01  0.851251222003965E+00  0.215777214921329E-01
     0.390199999999990E+02  0.117389466300965E+01  0.296998236638433E-01  0.851320257699281E+00  0.215386118804753E-01
     0.390299999999990E+02  0.117380204451318E+01  0.296412318865580E-01  0.851389492018396E+00  0.214995650047299E-01
     0.390399999999990E+02  0.117370916081924E+01  0.295827341965068E-01  0.851458922393443E+00  0.214605830995030E-01
     0.390499999999990E+02  0.117361601545547E+01  0.295243337866159E-01  0.851528546264891E+00  0.214216683290570E-01
     0.390599999999990E+02  0.117352261194018E+01  0.294660337510107E-01  0.851598361082925E+00  0.213828227889776E-01
     0.390699999999990E+02  0.117342895378044E+01  0.294078370873033E-01  0.851668364308733E+00  0.213440485078464E-01
     0.390799999999990E+02  0.117333504447022E+01  0.293497466988863E-01  0.851738553415730E+00  0.213053474489162E-01
     0.390899999999990E+02  0.117324088748861E+01  0.292917653972331E-01  0.851808925890685E+00  0.212667215117844E-01
     0.390999999999990E+02  0.117314648629829E+01  0.292338959041966E-01  0.851879479234787E+00  0.212281725340640E-01
     0.391099999999990E+02  0.117305184434391E+01  0.291761408543043E-01  0.851950210964623E+00  0.211897022930477E-01
     0.391199999999990E+02  0.117295696505079E+01  0.291185027970466E-01  0.852021118613095E+00  0.211513125073638E-01
     0.391299999999990E+02  0.117286185182350E+01  0.290609841991522E-01  0.852092199730253E+00  0.211130048386194E-01
     0.391399999999990E+02  0.117276650804476E+01  0.290035874468500E-01  0.852163451884069E+00  0.210747808930317E-01
     0.391499999999990E+02  0.117267093707422E+01  0.289463148481119E-01  0.852234872661137E+00  0.210366422230420E-01
     0.391599999999990E+02  0.117257514224754E+01  0.288891686348753E-01  0.852306459667312E+00  0.209985903289126E-01
     0.391699999999990E+02  0.117247912687539E+01  0.288321509652405E-01  0.852378210528282E+00  0.209606266603029E-01
     0.391799999999990E+02  0.117238289424264E+01  0.287752639256419E-01  0.852450122890081E+00  0.209227526178245E-01
     0.391899999999990E+02  0.117228644760763E+01  0.287185095329893E-01  0.852522194419545E+00  0.208849695545719E-01
     0.391999999999990E+02  0.117218979020144E+01  0.286618897367774E-01  0.852594422804705E+00  0.208472787776290E-01
     0.392099999999990E+02  0.117209292522733E+01  0.286054064211614E-01  0.852666805755133E+00  0.208096815495481E-01
     0.392199999999990E+02  0.117199585586024E+01  0.285490614069952E-01  0.852739341002229E+00  0.207721790898007E-01
     0.392299999999990E+02  0.117189858524631E+01  0.284928564538331E-01  0.852812026299464E+00  0.207347725762003E-01
     0.392399999999990E+02  0.117180111650252E+01  0.284367932618897E-01  0.852884859422569E+00  0.206974631462926E-01
     0.392499999999990E+02  0.117170345271638E+01  0.283808734739601E-01  0.852957838169684E+00  0.206602518987165E-01
     0.392599999999990E+02  0.117160559694570E+01  0.283250986772952E-01  0.853030960361460E+00  0.206231398945307E-01
     0.392699999999990E+02  0.117150755221837E+01  0.282694704054338E-01  0.853104223841121E+00  0.205861281585079E-01
     0.392799999999990E+02  0.117140932153226E+01  0.282139901399895E-01  0.853177626474485E+00  0.205492176803955E-01
     0.392899999999990E+02  0.117131090785515E+01  0.281586593123901E-01  0.853251166149957E+00  0.205124094161405E-01
     0.392999999999990E+02  0.117121231412470E+01  0.281034793055704E-01  0.853324840778471E+00  0.204757042890804E-01
     0.393099999999990E+02  0.117111354324846E+01  0.280484514556172E-01  0.853398648293418E+00  0.204391031910977E-01
     0.393199999999990E+02  0.117101459810395E+01  0.279935770533647E-01  0.853472586650530E+00  0.204026069837391E-01
     0.393299999999990E+02  0.117091548153881E+01  0.279388573459424E-01  0.853546653827744E+00  0.203662164992986E-01
     0.393399999999990E+02  0.117081619637088E+01  0.278842935382722E-01  0.853620847825032E+00  0.203299325418641E-01
     0.393499999999989E+02  0.117071674538846E+01  0.278298867945168E-01  0.853695166664217E+00  0.202937558883280E-01
     0.393599999999989E+02  0.117061713135049E+01  0.277756382394787E-01  0.853769608388760E+00  0.202576872893615E-01
     0.393699999999989E+02  0.117051735698681E+01  0.277215489599489E-01  0.853844171063527E+00  0.202217274703524E-01
     0.393799999999989E+02  0.117041742499846E+01  0.276676200060070E-01  0.853918852774539E+00  0.201858771323081E-01
     0.393899999999989E+02  0.117031733805796E+01  0.276138523922716E-01  0.853993651628709E+00  0.201501369527214E-01
     0.393999999999989E+02  0.117021709880965E+01  0.275602470991028E-01  0.854068565753555E+00  0.201145075864023E-01
     0.394099999999989E+02  0.117011670987006E+01  0.275068050737555E-01  0.854143593296914E+00  0.200789896662739E-01
     0.394199999999989E+02  0.117001617382824E+01  0.274535272314854E-01  0.854218732426630E+00  0.200435838041347E-01
     0.394299999999989E+02  0.116991549324620E+01  0.274004144566085E-01  0.854293981330244E+00  0.200082905913862E-01
     0.394399999999989E+02  0.116981467065923E+01  0.273474676035132E-01  0.854369338214667E+00  0.199731105997276E-01
     0.394499999999989E+02  0.116971370857638E+01  0.272946874976284E-01  0.854444801305856E+00  0.199380443818177E-01
     0.394599999999989E+02  0.116961260948086E+01  0.272420749363451E-01  0.854520368848476E+00  0.199030924719047E-01
     0.394699999999989E+02  0.116951137583043E+01  0.271896306898958E-01  0.854596039105566E+00  0.198682553864248E-01
     0.394799999999989E+02  0.116941001005788E+01  0.271373555021910E-01  0.854671810358193E+00  0.198335336245697E-01
     0.394899999999989E+02  0.116930851457144E+01  0.270852500916138E-01  0.854747680905119E+00  0.197989276688258E-01
     0.394999999999989E+02  0.116920689175519E+01  0.270333151517738E-01  0.854823649062451E+00  0.197644379854827E-01
     0.395099999999989E+02  0.116910514396957E+01  0.269815513522224E-01  0.854899713163312E+00  0.197300650251150E-01
     0.395199999999989E+02  0.116900327355175E+01  0.269299593391300E-01  0.854975871557495E+00  0.196958092230367E-01
     0.395299999999989E+02  0.116890128281607E+01  0.268785397359257E-01  0.855052122611134E+00  0.196616709997291E-01
     0.395399999999989E+02  0.116879917405450E+01  0.268272931439018E-01  0.855128464706372E+00  0.196276507612443E-01
     0.395499999999989E+02  0.116869694953703E+01  0.267762201427849E-01  0.855204896241043E+00  0.195937488995834E-01
     0.395599999999989E+02  0.116859461151211E+01  0.267253212912731E-01  0.855281415628348E+00  0.195599657930526E-01
     0.395699999999989E+02  0.116849216220702E+01  0.266745971275420E-01  0.855358021296546E+00  0.195263018065966E-01
     0.395799999999989E+02  0.116838960382832E+01  0.266240481697214E-01  0.855434711688652E+00  0.194927572921104E-01
     0.395899999999989E+02  0.116828693856219E+01  0.265736749163421E-01  0.855511485262142E+00  0.194593325887320E-01
     0.395999999999989E+02  0.116818416857484E+01  0.265234778467564E-01  0.855588340488666E+00  0.194260280231151E-01
     0.396099999999989E+02  0.116808129601286E+01  0.264734574215326E-01  0.855665275853772E+00  0.193928439096840E-01
     0.396199999999989E+02  0.116797832300357E+01  0.264236140828246E-01  0.855742289856639E+00  0.193597805508718E-01
     0.396299999999989E+02  0.116787525165539E+01  0.263739482547193E-01  0.855819381009820E+00  0.193268382373421E-01
     0.396399999999989E+02  0.116777208405810E+01  0.263244603435615E-01  0.855896547838997E+00  0.192940172481960E-01
     0.396499999999989E+02  0.116766882228325E+01  0.262751507382595E-01  0.855973788882743E+00  0.192613178511650E-01
     0.396599999999989E+02  0.116756546838436E+01  0.262260198105713E-01  0.856051102692305E+00  0.192287403027914E-01
     0.396699999999989E+02  0.116746202439727E+01  0.261770679153740E-01  0.856128487831381E+00  0.191962848485960E-01
     0.396799999999989E+02  0.116735849234038E+01  0.261282953909161E-01  0.856205942875927E+00  0.191639517232355E-01
     0.396899999999989E+02  0.116725487421492E+01  0.260797025590566E-01  0.856283466413967E+00  0.191317411506498E-01
     0.396999999999989E+02  0.116715117200518E+01  0.260312897254893E-01  0.856361057045410E+00  0.190996533441997E-01
     0.397099999999989E+02  0.116704738767870E+01  0.259830571799558E-01  0.856438713381887E+00  0.190676885067977E-01
     0.397199999999989E+02  0.116694352318655E+01  0.259350051964477E-01  0.856516434046597E+00  0.190358468310297E-01
     0.397299999999989E+02  0.116683958046347E+01  0.258871340333986E-01  0.856594217674163E+00  0.190041284992728E-01
     0.397399999999989E+02  0.116673556142804E+01  0.258394439338682E-01  0.856672062910499E+00  0.189725336838054E-01
     0.397499999999989E+02  0.116663146798288E+01  0.257919351257190E-01  0.856749968412689E+00  0.189410625469141E-01
     0.397599999999989E+02  0.116652730201477E+01  0.257446078217871E-01  0.856827932848882E+00  0.189097152409963E-01
     0.397699999999989E+02  0.116642306539481E+01  0.256974622200474E-01  0.856905954898185E+00  0.188784919086595E-01
     0.397799999999989E+02  0.116631875997849E+01  0.256504985037754E-01  0.856984033250584E+00  0.188473926828193E-01
     0.397899999999989E+02  0.116621438760586E+01  0.256037168417061E-01  0.857062166606858E+00  0.188164176867945E-01
     0.397999999999989E+02  0.116610995010157E+01  0.255571173881901E-01  0.857140353678515E+00  0.187855670344023E-01
     0.398099999999989E+02  0.116600544927497E+01  0.255107002833495E-01  0.857218593187733E+00  0.187548408300532E-01
     0.398199999999989E+02  0.116590088692018E+01  0.254644656532332E-01  0.857296883867307E+00  0.187242391688458E-01
     0.398299999999989E+02  0.116579626481614E+01  0.254184136099730E-01  0.857375224460614E+00  0.186937621366632E-01
     0.398399999999989E+02  0.116569158472665E+01  0.253725442519409E-01  0.857453613721576E+00  0.186634098102707E-01
     0.398499999999989E+02  0.116558684840041E+01  0.253268576639088E-01  0.857532050414637E+00  0.186331822574155E-01
     0.398599999999988E+02  0.116548205757105E+01  0.252813539172112E-01  0.857610533314745E+00  0.186030795369293E-01
     0.398699999999988E+02  0.116537721395713E+01  0.252360330699110E-01  0.857689061207344E+00  0.185731016988339E-01
     0.398799999999988E+02  0.116527231926213E+01  0.251908951669698E-01  0.857767632888367E+00  0.185432487844500E-01
     0.398899999999988E+02  0.116516737517450E+01  0.251459402404230E-01  0.857846247164243E+00  0.185135208265100E-01
