#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.464199999999975E+02  0.114231709987633E+01  0.163948965854790E-01  0.875233377440842E+00  0.125616264633136E-01
     0.464299999999975E+02  0.114221878782785E+01  0.163798103269620E-01  0.875309010384052E+00  0.125522323046681E-01
     0.464399999999975E+02  0.114212061238952E+01  0.163655749740816E-01  0.875384532800348E+00  0.125434836279879E-01
     0.464499999999975E+02  0.114202259897460E+01  0.163521852502644E-01  0.875459925315235E+00  0.125353761745093E-01
     0.464599999999975E+02  0.114192477282924E+01  0.163396352102779E-01  0.875535168680514E+00  0.125279051741424E-01
     0.464699999999975E+02  0.114182715902165E+01  0.163279182414876E-01  0.875610243782773E+00  0.125210653459532E-01
     0.464799999999975E+02  0.114172978243091E+01  0.163170270647893E-01  0.875685131652142E+00  0.125148508984142E-01
     0.464899999999975E+02  0.114163266773548E+01  0.163069537352472E-01  0.875759813471348E+00  0.125092555294458E-01
     0.464999999999975E+02  0.114153583940130E+01  0.162976896424684E-01  0.875834270585107E+00  0.125042724262781E-01
     0.465099999999975E+02  0.114143932166942E+01  0.162892255107518E-01  0.875908484509887E+00  0.124998942651588E-01
     0.465199999999975E+02  0.114134313854320E+01  0.162815513990498E-01  0.875982436944069E+00  0.124961132109438E-01
     0.465299999999975E+02  0.114124731377494E+01  0.162746567007881E-01  0.876056109778549E+00  0.124929209166012E-01
     0.465399999999975E+02  0.114115187085193E+01  0.162685301435865E-01  0.876129485107795E+00  0.124903085226686E-01
     0.465499999999975E+02  0.114105683298195E+01  0.162631597889338E-01  0.876202545241399E+00  0.124882666567028E-01
     0.465599999999975E+02  0.114096222307811E+01  0.162585330318679E-01  0.876275272716137E+00  0.124867854327628E-01
     0.465699999999975E+02  0.114086806374299E+01  0.162546366007170E-01  0.876347650308566E+00  0.124858544509727E-01
     0.465799999999975E+02  0.114077437725212E+01  0.162514565569630E-01  0.876419661048183E+00  0.124854627972109E-01
     0.465899999999975E+02  0.114068118553677E+01  0.162489782952865E-01  0.876491288231143E+00  0.124855990429733E-01
     0.465999999999975E+02  0.114058851016588E+01  0.162471865438602E-01  0.876562515434575E+00  0.124862512454642E-01
     0.466099999999975E+02  0.114049637232742E+01  0.162460653649583E-01  0.876633326531488E+00  0.124874069479659E-01
     0.466199999999975E+02  0.114040479280880E+01  0.162455981559511E-01  0.876703705706283E+00  0.124890531805450E-01
     0.466299999999975E+02  0.114031379197661E+01  0.162457676507589E-01  0.876773637470869E+00  0.124911764611496E-01
     0.466399999999975E+02  0.114022338975555E+01  0.162465559218382E-01  0.876843106681394E+00  0.124937627971583E-01
     0.466499999999975E+02  0.114013360560660E+01  0.162479443827794E-01  0.876912098555569E+00  0.124967976874400E-01
     0.466599999999975E+02  0.114004445850441E+01  0.162499137915924E-01  0.876980598690602E+00  0.125002661249867E-01
     0.466699999999975E+02  0.113995596691389E+01  0.162524442547617E-01  0.877048593081698E+00  0.125041526001804E-01
     0.466799999999975E+02  0.113986814876616E+01  0.162555152321515E-01  0.877116068141138E+00  0.125084411047598E-01
     0.466899999999975E+02  0.113978102143368E+01  0.162591055428426E-01  0.877183010717902E+00  0.125131151365469E-01
     0.466999999999975E+02  0.113969460170480E+01  0.162631933719854E-01  0.877249408117799E+00  0.125181577050015E-01
     0.467099999999975E+02  0.113960890575753E+01  0.162677562787497E-01  0.877315248124097E+00  0.125235513376641E-01
     0.467199999999975E+02  0.113952394913287E+01  0.162727712054546E-01  0.877380519018593E+00  0.125292780875533E-01
     0.467299999999975E+02  0.113943974670746E+01  0.162782144879610E-01  0.877445209603095E+00  0.125353195415783E-01
     0.467399999999975E+02  0.113935631266581E+01  0.162840618674052E-01  0.877509309221261E+00  0.125416568300300E-01
     0.467499999999975E+02  0.113927366047205E+01  0.162902885033544E-01  0.877572807780745E+00  0.125482706372091E-01
     0.467599999999975E+02  0.113919180284134E+01  0.162968689884592E-01  0.877635695775595E+00  0.125551412132502E-01
     0.467699999999975E+02  0.113911075171106E+01  0.163037773646777E-01  0.877697964308827E+00  0.125622483871978E-01
     0.467799999999975E+02  0.113903051821170E+01  0.163109871411397E-01  0.877759605115118E+00  0.125695715813855E-01
     0.467899999999975E+02  0.113895111263773E+01  0.163184713137192E-01  0.877820610583535E+00  0.125770898271691E-01
     0.467999999999975E+02  0.113887254441846E+01  0.163262023863753E-01  0.877880973780221E+00  0.125847817820585E-01
     0.468099999999975E+02  0.113879482208901E+01  0.163341523943180E-01  0.877940688470955E+00  0.125926257482897E-01
     0.468199999999975E+02  0.113871795326146E+01  0.163422929290489E-01  0.877999749143480E+00  0.126005996928720E-01
     0.468299999999975E+02  0.113864194459642E+01  0.163505951653199E-01  0.878058151029532E+00  0.126086812691428E-01
     0.468399999999975E+02  0.113856680177501E+01  0.163590298900467E-01  0.878115890126430E+00  0.126168478398528E-01
     0.468499999999975E+02  0.113849252947152E+01  0.163675675332050E-01  0.878172963218160E+00  0.126250765018019E-01
     0.468599999999975E+02  0.113841913132671E+01  0.163761782007266E-01  0.878229367895808E+00  0.126333441120341E-01
     0.468699999999975E+02  0.113834660992209E+01  0.163848317094096E-01  0.878285102577258E+00  0.126416273155983E-01
     0.468799999999975E+02  0.113827496675524E+01  0.163934976238373E-01  0.878340166526022E+00  0.126499025748683E-01
     0.468899999999974E+02  0.113820420221621E+01  0.164021452953004E-01  0.878394559869086E+00  0.126581462004103E-01
     0.468999999999974E+02  0.113813431556543E+01  0.164107439026960E-01  0.878448283613653E+00  0.126663343833760E-01
     0.469099999999974E+02  0.113806530491297E+01  0.164192624953730E-01  0.878501339662660E+00  0.126744432293902E-01
     0.469199999999974E+02  0.113799716719956E+01  0.164276700378769E-01  0.878553730828945E+00  0.126824487938929E-01
     0.469299999999974E+02  0.113792989817938E+01  0.164359354565354E-01  0.878605460847944E+00  0.126903271188854E-01
     0.469399999999974E+02  0.113786349240486E+01  0.164440276878146E-01  0.878656534388793E+00  0.126980542710193E-01
     0.469499999999974E+02  0.113779794321357E+01  0.164519157283603E-01  0.878706957063712E+00  0.127056063809589E-01
     0.469599999999974E+02  0.113773324271741E+01  0.164595686866274E-01  0.878756735435566E+00  0.127129596839342E-01
     0.469699999999974E+02  0.113766938179431E+01  0.164669558359862E-01  0.878805877023465E+00  0.127200905613955E-01
     0.469799999999974E+02  0.113760635008241E+01  0.164740466691797E-01  0.878854390306326E+00  0.127269755836640E-01
     0.469899999999974E+02  0.113754413597697E+01  0.164808109539971E-01  0.878902284724262E+00  0.127335915534710E-01
     0.469999999999974E+02  0.113748272663023E+01  0.164872187900092E-01  0.878949570677714E+00  0.127399155502596E-01
     0.470099999999974E+02  0.113742210795415E+01  0.164932406662035E-01  0.878996259524241E+00  0.127459249751196E-01
     0.470199999999974E+02  0.113736226462623E+01  0.164988475193448E-01  0.879042363572870E+00  0.127515975962148E-01
     0.470299999999974E+02  0.113730318009860E+01  0.165040107928714E-01  0.879087896075948E+00  0.127569115945514E-01
     0.470399999999974E+02  0.113724483661029E+01  0.165087024961300E-01  0.879132871218419E+00  0.127618456099325E-01
     0.470499999999974E+02  0.113718721520292E+01  0.165128952637419E-01  0.879177304104491E+00  0.127663787869316E-01
     0.470599999999974E+02  0.113713029573976E+01  0.165165624148817E-01  0.879221210741626E+00  0.127704908207154E-01
     0.470699999999974E+02  0.113707405692825E+01  0.165196780122447E-01  0.879264608021857E+00  0.127741620025371E-01
     0.470799999999974E+02  0.113701847634605E+01  0.165222169204701E-01  0.879307513700390E+00  0.127773732647204E-01
     0.470899999999974E+02  0.113696353047047E+01  0.165241548637841E-01  0.879349946371502E+00  0.127801062249466E-01
     0.470999999999974E+02  0.113690919471155E+01  0.165254684826206E-01  0.879391925441754E+00  0.127823432296594E-01
     0.471099999999974E+02  0.113685544344844E+01  0.165261353889764E-01  0.879433471100524E+00  0.127840673963962E-01
     0.471199999999974E+02  0.113680225006930E+01  0.165261342202563E-01  0.879474604287927E+00  0.127852626548575E-01
     0.471299999999974E+02  0.113674958701453E+01  0.165254446913640E-01  0.879515346660174E+00  0.127859137865275E-01
     0.471399999999974E+02  0.113669742582322E+01  0.165240476447980E-01  0.879555720552419E+00  0.127860064626584E-01
     0.471499999999974E+02  0.113664573718285E+01  0.165219250985155E-01  0.879595748939225E+00  0.127855272804394E-01
     0.471599999999974E+02  0.113659449098194E+01  0.165190602913312E-01  0.879635455392707E+00  0.127844637971728E-01
     0.471699999999974E+02  0.113654365636568E+01  0.165154377256314E-01  0.879674864038496E+00  0.127828045622883E-01
     0.471799999999974E+02  0.113649320179423E+01  0.165110432071839E-01  0.879713999509655E+00  0.127805391470334E-01
     0.471899999999974E+02  0.113644309510364E+01  0.165058638818454E-01  0.879752886898672E+00  0.127776581716886E-01
     0.471999999999974E+02  0.113639330356912E+01  0.164998882689739E-01  0.879791551707704E+00  0.127741533301646E-01
     0.472099999999974E+02  0.113634379397044E+01  0.164931062913690E-01  0.879830019797239E+00  0.127700174118525E-01
     0.472199999999974E+02  0.113629453265929E+01  0.164855093015815E-01  0.879868317333348E+00  0.127652443206070E-01
     0.472299999999974E+02  0.113624548562834E+01  0.164770901044487E-01  0.879906470733723E+00  0.127598290907617E-01
     0.472399999999974E+02  0.113619661858168E+01  0.164678429757285E-01  0.879944506612696E+00  0.127537679000855E-01
     0.472499999999974E+02  0.113614789700658E+01  0.164577636767289E-01  0.879982451725441E+00  0.127470580796067E-01
     0.472599999999974E+02  0.113609928624597E+01  0.164468494648460E-01  0.880020332911584E+00  0.127396981202459E-01
     0.472699999999974E+02  0.113605075157173E+01  0.164350990999465E-01  0.880058177038413E+00  0.127316876762185E-01
     0.472799999999974E+02  0.113600225825823E+01  0.164225128465519E-01  0.880096010943931E+00  0.127230275651797E-01
     0.472899999999974E+02  0.113595377165600E+01  0.164090924718041E-01  0.880133861379953E+00  0.127137197651061E-01
     0.472999999999974E+02  0.113590525726513E+01  0.163948412392128E-01  0.880171754955480E+00  0.127037674079241E-01
     0.473099999999974E+02  0.113585668080825E+01  0.163797638982095E-01  0.880209718080560E+00  0.126931747699101E-01
     0.473199999999974E+02  0.113580800830263E+01  0.163638666695536E-01  0.880247776910862E+00  0.126819472589089E-01
     0.473299999999974E+02  0.113575920613133E+01  0.163471572266580E-01  0.880285957293156E+00  0.126700913984283E-01
     0.473399999999974E+02  0.113571024111295E+01  0.163296446729225E-01  0.880324284711930E+00  0.126576148086886E-01
     0.473499999999974E+02  0.113566108056981E+01  0.163113395151854E-01  0.880362784237315E+00  0.126445261847168E-01
     0.473599999999974E+02  0.113561169239433E+01  0.162922536334201E-01  0.880401480474528E+00  0.126308352715946E-01
     0.473699999999974E+02  0.113556204511330E+01  0.162724002468259E-01  0.880440397515002E+00  0.126165528369779E-01
     0.473799999999974E+02  0.113551210794983E+01  0.162517938764751E-01  0.880479558889375E+00  0.126016906410232E-01
     0.473899999999974E+02  0.113546185088282E+01  0.162304503046984E-01  0.880518987522498E+00  0.125862614038647E-01
     0.473999999999973E+02  0.113541124470374E+01  0.162083865314033E-01  0.880558705690595E+00  0.125702787707985E-01
     0.474099999999973E+02  0.113536026107047E+01  0.161856207275313E-01  0.880598734980723E+00  0.125537572753370E-01
     0.474199999999973E+02  0.113530887255810E+01  0.161621721858753E-01  0.880639096252633E+00  0.125367123003087E-01
     0.474299999999973E+02  0.113525705270661E+01  0.161380612694836E-01  0.880679809603140E+00  0.125191600371812E-01
     0.474399999999973E+02  0.113520477606516E+01  0.161133093578883E-01  0.880720894333092E+00  0.125011174437929E-01
     0.474499999999973E+02  0.113515201823302E+01  0.160879387913994E-01  0.880762368917007E+00  0.124826022006825E-01
     0.474599999999973E+02  0.113509875589695E+01  0.160619728137116E-01  0.880804250975427E+00  0.124636326662076E-01
     0.474699999999973E+02  0.113504496686510E+01  0.160354355130734E-01  0.880846557250046E+00  0.124442278306447E-01
     0.474799999999973E+02  0.113499063009720E+01  0.160083517622677E-01  0.880889303581622E+00  0.124244072694644E-01
     0.474899999999973E+02  0.113493572573128E+01  0.159807471576528E-01  0.880932504890695E+00  0.124041910959715E-01
     0.474999999999973E+02  0.113488023510659E+01  0.159526479575120E-01  0.880976175161102E+00  0.123835999135015E-01
     0.475099999999973E+02  0.113482414078299E+01  0.159240810199513E-01  0.881020327426270E+00  0.123626547673547E-01
     0.475199999999973E+02  0.113476742655678E+01  0.158950737405860E-01  0.881064973758269E+00  0.123413770966525E-01
     0.475299999999973E+02  0.113471007747294E+01  0.158656539902415E-01  0.881110125259561E+00  0.123197886862866E-01
     0.475399999999973E+02  0.113465207983391E+01  0.158358500528952E-01  0.881155792057408E+00  0.122979116191315E-01
     0.475499999999973E+02  0.113459342120497E+01  0.158056905640675E-01  0.881201983300870E+00  0.122757682286789E-01
     0.475599999999973E+02  0.113453409041636E+01  0.157752044498682E-01  0.881248707160297E+00  0.122533810522467E-01
     0.475699999999973E+02  0.113447407756213E+01  0.157444208668863E-01  0.881295970829264E+00  0.122307727849051E-01
     0.475799999999973E+02  0.113441337399598E+01  0.157133691431042E-01  0.881343780528824E+00  0.122079662342535E-01
     0.475899999999973E+02  0.113435197232412E+01  0.156820787200025E-01  0.881392141513993E+00  0.121849842761719E-01
     0.475999999999973E+02  0.113428986639530E+01  0.156505790960087E-01  0.881441058082353E+00  0.121618498116599E-01
     0.476099999999973E+02  0.113422705128819E+01  0.156188997714303E-01  0.881490533584672E+00  0.121385857248659E-01
     0.476199999999973E+02  0.113416352329620E+01  0.155870701949983E-01  0.881540570437401E+00  0.121152148423998E-01
     0.476299999999973E+02  0.113409927990999E+01  0.155551197121346E-01  0.881591170136951E+00  0.120917598940099E-01
     0.476399999999973E+02  0.113403431979771E+01  0.155230775150409E-01  0.881642333275613E+00  0.120682434746951E-01
     0.476499999999973E+02  0.113396864278322E+01  0.154909725946951E-01  0.881694059559002E+00  0.120446880083129E-01
     0.476599999999973E+02  0.113390224982245E+01  0.154588336948262E-01  0.881746347824888E+00  0.120211157127342E-01
     0.476699999999973E+02  0.113383514297795E+01  0.154266892679265E-01  0.881799196063309E+00  0.119975485665825E-01
     0.476799999999973E+02  0.113376732539198E+01  0.153945674333458E-01  0.881852601437824E+00  0.119740082775912E-01
     0.476899999999973E+02  0.113369880125813E+01  0.153624959375009E-01  0.881906560307787E+00  0.119505162525959E-01
     0.476999999999973E+02  0.113362957579172E+01  0.153305021162207E-01  0.881961068251530E+00  0.119270935691771E-01
     0.477099999999973E+02  0.113355965519914E+01  0.152986128592385E-01  0.882016120090323E+00  0.119037609489541E-01
