#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.486299999999971E+02  0.112617744188717E+01  0.143464383729658E-01  0.887815459248290E+00  0.113099315426956E-01
     0.486399999999971E+02  0.112611277743775E+01  0.143494521707251E-01  0.887866362933409E+00  0.113136056744662E-01
     0.486499999999971E+02  0.112604849988347E+01  0.143522919698058E-01  0.887916970955056E+00  0.113171356415034E-01
     0.486599999999971E+02  0.112598459589871E+01  0.143549438588530E-01  0.887967293998882E+00  0.113205106892938E-01
     0.486699999999971E+02  0.112592105151122E+01  0.143573945642809E-01  0.888017343253130E+00  0.113237205751655E-01
     0.486799999999971E+02  0.112585785212992E+01  0.143596314832863E-01  0.888067130386184E+00  0.113267555940922E-01
     0.486899999999971E+02  0.112579498257462E+01  0.143616427156421E-01  0.888116667522617E+00  0.113296066035017E-01
     0.486999999999971E+02  0.112573242710768E+01  0.143634170941423E-01  0.888165967217779E+00  0.113322650469862E-01
     0.487099999999971E+02  0.112567016946738E+01  0.143649442135716E-01  0.888215042430987E+00  0.113347229768142E-01
     0.487199999999971E+02  0.112560819290303E+01  0.143662144580736E-01  0.888263906497377E+00  0.113369730751480E-01
     0.487299999999971E+02  0.112554648021174E+01  0.143672190268039E-01  0.888312573098490E+00  0.113390086738745E-01
     0.487399999999971E+02  0.112548501377666E+01  0.143679499577510E-01  0.888361056231672E+00  0.113408237729626E-01
     0.487499999999971E+02  0.112542377560672E+01  0.143684001496222E-01  0.888409370178374E+00  0.113424130572638E-01
     0.487599999999971E+02  0.112536274737759E+01  0.143685633816943E-01  0.888457529471454E+00  0.113437719116810E-01
     0.487699999999971E+02  0.112530191047392E+01  0.143684343315398E-01  0.888505548861553E+00  0.113448964346372E-01
     0.487799999999971E+02  0.112524124603256E+01  0.143680085905461E-01  0.888553443282685E+00  0.113457834497790E-01
     0.487899999999971E+02  0.112518073498675E+01  0.143672826771561E-01  0.888601227817123E+00  0.113464305158646E-01
     0.487999999999971E+02  0.112512035811109E+01  0.143662540477688E-01  0.888648917659704E+00  0.113468359347859E-01
     0.488099999999971E+02  0.112506009606710E+01  0.143649211052467E-01  0.888696528081668E+00  0.113469987576898E-01
     0.488199999999971E+02  0.112499992944932E+01  0.143632832049911E-01  0.888744074394157E+00  0.113469187891678E-01
     0.488299999999971E+02  0.112493983883169E+01  0.143613406585552E-01  0.888791571911481E+00  0.113465965894940E-01
     0.488399999999971E+02  0.112487980481416E+01  0.143590947347770E-01  0.888839035914290E+00  0.113460334749007E-01
     0.488499999999971E+02  0.112481980806928E+01  0.143565476584260E-01  0.888886481612764E+00  0.113452315158894E-01
     0.488599999999971E+02  0.112475982938868E+01  0.143537026063686E-01  0.888933924109945E+00  0.113441935335842E-01
     0.488699999999971E+02  0.112469984972922E+01  0.143505637012696E-01  0.888981378365343E+00  0.113429230941444E-01
     0.488799999999971E+02  0.112463985025877E+01  0.143471360028583E-01  0.889028859158918E+00  0.113414245012606E-01
     0.488899999999971E+02  0.112457981240132E+01  0.143434254967973E-01  0.889076381055574E+00  0.113397027867702E-01
     0.488999999999970E+02  0.112451971788139E+01  0.143394390812064E-01  0.889123958370262E+00  0.113377636994323E-01
     0.489099999999970E+02  0.112445954876760E+01  0.143351845509007E-01  0.889171605133815E+00  0.113356136919144E-01
     0.489199999999970E+02  0.112439928751512E+01  0.143306705794140E-01  0.889219335059612E+00  0.113332599060487E-01
     0.489299999999970E+02  0.112433891700712E+01  0.143259066988884E-01  0.889267161511174E+00  0.113307101564232E-01
     0.489399999999970E+02  0.112427842059482E+01  0.143209032779170E-01  0.889315097470785E+00  0.113279729123791E-01
     0.489499999999970E+02  0.112421778213629E+01  0.143156714974386E-01  0.889363155509224E+00  0.113250572784944E-01
     0.489599999999970E+02  0.112415698603363E+01  0.143102233247856E-01  0.889411347756688E+00  0.113219729736359E-01
     0.489699999999970E+02  0.112409601726873E+01  0.143045714859981E-01  0.889459685874988E+00  0.113187303086677E-01
     0.489799999999970E+02  0.112403486143722E+01  0.142987294365183E-01  0.889508181031070E+00  0.113153401629111E-01
     0.489899999999970E+02  0.112397350478078E+01  0.142927113303854E-01  0.889556843871924E+00  0.113118139594491E-01
     0.489999999999970E+02  0.112391193421762E+01  0.142865319880575E-01  0.889605684500940E+00  0.113081636393760E-01
     0.490099999999970E+02  0.112385013737105E+01  0.142802068629847E-01  0.889654712455742E+00  0.113044016350933E-01
     0.490199999999970E+02  0.112378810259621E+01  0.142737520070649E-01  0.889703936687534E+00  0.113005408427519E-01
     0.490299999999970E+02  0.112372581900481E+01  0.142671840351113E-01  0.889753365541991E+00  0.112965945939460E-01
     0.490399999999970E+02  0.112366327648789E+01  0.142605200884624E-01  0.889803006741712E+00  0.112925766267589E-01
     0.490499999999970E+02  0.112360046573664E+01  0.142537777978637E-01  0.889852867370231E+00  0.112885010562644E-01
     0.490599999999970E+02  0.112353737826119E+01  0.142469752457510E-01  0.889902953857613E+00  0.112843823445834E-01
     0.490699999999970E+02  0.112347400640743E+01  0.142401309280581E-01  0.889953271967605E+00  0.112802352705938E-01
     0.490799999999970E+02  0.112341034337181E+01  0.142332637156760E-01  0.890003826786349E+00  0.112760748993908E-01
     0.490899999999970E+02  0.112334638321425E+01  0.142263928156787E-01  0.890054622712622E+00  0.112719165515891E-01
     0.490999999999970E+02  0.112328212086908E+01  0.142195377324333E-01  0.890105663449599E+00  0.112677757725562E-01
     0.491099999999970E+02  0.112321755215407E+01  0.142127182287031E-01  0.890156951998079E+00  0.112636683016636E-01
     0.491199999999970E+02  0.112315267377769E+01  0.142059542868480E-01  0.890208490651169E+00  0.112596100416332E-01
     0.491299999999970E+02  0.112308748334450E+01  0.141992660702209E-01  0.890260280990362E+00  0.112556170280585E-01
     0.491399999999970E+02  0.112302197935884E+01  0.141926738848518E-01  0.890312323882972E+00  0.112517053991675E-01
     0.491499999999970E+02  0.112295616122680E+01  0.141861981415061E-01  0.890364619480880E+00  0.112478913658958E-01
     0.491599999999970E+02  0.112289002925666E+01  0.141798593181932E-01  0.890417167220527E+00  0.112441911823275E-01
     0.491699999999970E+02  0.112282358465768E+01  0.141736779231993E-01  0.890469965824117E+00  0.112406211165587E-01
     0.491799999999970E+02  0.112275682953752E+01  0.141676744587056E-01  0.890523013301949E+00  0.112371974220317E-01
     0.491899999999970E+02  0.112268976689820E+01  0.141618693850508E-01  0.890576306955835E+00  0.112339363093821E-01
     0.491999999999970E+02  0.112262240063076E+01  0.141562830856851E-01  0.890629843383546E+00  0.112308539188359E-01
     0.492099999999970E+02  0.112255473550868E+01  0.141509358328582E-01  0.890683618484206E+00  0.112279662931861E-01
     0.492199999999970E+02  0.112248677718017E+01  0.141458477540747E-01  0.890737627464590E+00  0.112252893513749E-01
     0.492299999999970E+02  0.112241853215933E+01  0.141410387993455E-01  0.890791864846256E+00  0.112228388626999E-01
     0.492399999999970E+02  0.112235000781630E+01  0.141365287092535E-01  0.890846324473461E+00  0.112206304216583E-01
     0.492499999999970E+02  0.112228121236655E+01  0.141323369838475E-01  0.890900999521782E+00  0.112186794234387E-01
     0.492599999999970E+02  0.112221215485924E+01  0.141284828523718E-01  0.890955882507405E+00  0.112170010400614E-01
     0.492699999999970E+02  0.112214284516484E+01  0.141249852438303E-01  0.891010965297015E+00  0.112156101971693E-01
     0.492799999999970E+02  0.112207329396202E+01  0.141218627583812E-01  0.891066239118234E+00  0.112145215514598E-01
     0.492899999999970E+02  0.112200351272390E+01  0.141191336395502E-01  0.891121694570567E+00  0.112137494687509E-01
     0.492999999999970E+02  0.112193351370370E+01  0.141168157472466E-01  0.891177321636787E+00  0.112133080026645E-01
     0.493099999999970E+02  0.112186330991989E+01  0.141149265315607E-01  0.891233109694737E+00  0.112132108739111E-01
     0.493199999999970E+02  0.112179291514086E+01  0.141134830073181E-01  0.891289047529500E+00  0.112134714501534E-01
     0.493299999999970E+02  0.112172234386914E+01  0.141125017293602E-01  0.891345123345889E+00  0.112141027264258E-01
     0.493399999999970E+02  0.112165161132530E+01  0.141119987685197E-01  0.891401324781243E+00  0.112151173060826E-01
     0.493499999999970E+02  0.112158073343143E+01  0.141119896882537E-01  0.891457638918485E+00  0.112165273822455E-01
     0.493599999999970E+02  0.112150972679440E+01  0.141124895218971E-01  0.891514052299420E+00  0.112183447197209E-01
     0.493699999999970E+02  0.112143860868880E+01  0.141135127504954E-01  0.891570550938259E+00  0.112205806373527E-01
     0.493799999999970E+02  0.112136739703963E+01  0.141150732811747E-01  0.891627120335347E+00  0.112232459907798E-01
     0.493899999999970E+02  0.112129611040478E+01  0.141171844260054E-01  0.891683745491075E+00  0.112263511555610E-01
     0.493999999999970E+02  0.112122476795726E+01  0.141198588813151E-01  0.891740410919988E+00  0.112299060106350E-01
     0.494099999999969E+02  0.112115338946727E+01  0.141231087074077E-01  0.891797100665071E+00  0.112339199220799E-01
     0.494199999999969E+02  0.112108199528397E+01  0.141269453086425E-01  0.891853798312212E+00  0.112384017271371E-01
     0.494299999999969E+02  0.112101060631713E+01  0.141313794138315E-01  0.891910487004865E+00  0.112433597184676E-01
     0.494399999999969E+02  0.112093924401850E+01  0.141364210569112E-01  0.891967149458900E+00  0.112488016286062E-01
     0.494499999999969E+02  0.112086793036293E+01  0.141420795578484E-01  0.892023767977675E+00  0.112547346145833E-01
     0.494599999999969E+02  0.112079668782929E+01  0.141483635037408E-01  0.892080324467336E+00  0.112611652426843E-01
     0.494699999999969E+02  0.112072553938104E+01  0.141552807300760E-01  0.892136800452373E+00  0.112680994733194E-01
     0.494799999999969E+02  0.112065450844649E+01  0.141628383021149E-01  0.892193177091451E+00  0.112755426459784E-01
     0.494899999999969E+02  0.112058361889877E+01  0.141710424963688E-01  0.892249435193564E+00  0.112834994642478E-01
     0.494999999999969E+02  0.112051289503529E+01  0.141798987821433E-01  0.892305555234519E+00  0.112919739808717E-01
     0.495099999999969E+02  0.112044236155690E+01  0.141894118031261E-01  0.892361517373815E+00  0.113009695828397E-01
     0.495199999999969E+02  0.112037204354645E+01  0.141995853590002E-01  0.892417301471939E+00  0.113104889764897E-01
     0.495299999999969E+02  0.112030196644688E+01  0.142104223870686E-01  0.892472887108126E+00  0.113205341726179E-01
     0.495399999999969E+02  0.112023215603867E+01  0.142219249438820E-01  0.892528253598639E+00  0.113311064715908E-01
     0.495499999999969E+02  0.112016263841665E+01  0.142340941868670E-01  0.892583380015601E+00  0.113422064484608E-01
     0.495599999999969E+02  0.112009343996612E+01  0.142469303559569E-01  0.892638245206450E+00  0.113538339380906E-01
     0.495699999999969E+02  0.112002458733814E+01  0.142604327552355E-01  0.892692827814044E+00  0.113659880202968E-01
     0.495799999999969E+02  0.111995610742400E+01  0.142745997346077E-01  0.892747106297501E+00  0.113786670050289E-01
     0.495899999999969E+02  0.111988802732877E+01  0.142894286715227E-01  0.892801058953801E+00  0.113918684176047E-01
     0.495999999999969E+02  0.111982037434384E+01  0.143049159527766E-01  0.892854663940226E+00  0.114055889840309E-01
     0.496099999999969E+02  0.111975317591843E+01  0.143210569564338E-01  0.892907899297680E+00  0.114198246164413E-01
     0.496199999999969E+02  0.111968645962995E+01  0.143378460339122E-01  0.892960742974959E+00  0.114345703986938E-01
     0.496299999999969E+02  0.111962025315314E+01  0.143552764922851E-01  0.893013172854014E+00  0.114498205721710E-01
     0.496399999999969E+02  0.111955458422801E+01  0.143733405768613E-01  0.893065166776269E+00  0.114655685218403E-01
     0.496499999999969E+02  0.111948948062637E+01  0.143920294541141E-01  0.893116702570051E+00  0.114818067626304E-01
     0.496599999999969E+02  0.111942497011697E+01  0.144113331950373E-01  0.893167758079165E+00  0.114985269261935E-01
     0.496699999999969E+02  0.111936108042921E+01  0.144312407590154E-01  0.893218311192690E+00  0.115157197481265E-01
     0.496799999999969E+02  0.111929783921526E+01  0.144517399783045E-01  0.893268339876010E+00  0.115333750557318E-01
     0.496899999999969E+02  0.111923527401070E+01  0.144728175432293E-01  0.893317822203147E+00  0.115514817564064E-01
     0.496999999999969E+02  0.111917341219343E+01  0.144944589882088E-01  0.893366736390417E+00  0.115700278267537E-01
     0.497099999999969E+02  0.111911228094095E+01  0.145166486787342E-01  0.893415060831438E+00  0.115890003025212E-01
     0.497199999999969E+02  0.111905190718596E+01  0.145393697994301E-01  0.893462774133536E+00  0.116083852694721E-01
     0.497299999999969E+02  0.111899231757018E+01  0.145626043433378E-01  0.893509855155529E+00  0.116281678553052E-01
     0.497399999999969E+02  0.111893353839647E+01  0.145863331025696E-01  0.893556283046941E+00  0.116483322227477E-01
     0.497499999999969E+02  0.111887559557911E+01  0.146105356604875E-01  0.893602037288612E+00  0.116688615639453E-01
     0.497599999999969E+02  0.111881851459243E+01  0.146351903855710E-01  0.893647097734725E+00  0.116897380962855E-01
     0.497699999999969E+02  0.111876232041761E+01  0.146602744271415E-01  0.893691444656208E+00  0.117109430597894E-01
     0.497799999999969E+02  0.111870703748778E+01  0.146857637131195E-01  0.893735058785502E+00  0.117324567162189E-01
     0.497899999999969E+02  0.111865268963148E+01  0.147116329499954E-01  0.893777921362647E+00  0.117542583500415E-01
     0.497999999999969E+02  0.111859930001447E+01  0.147378556251978E-01  0.893820014182634E+00  0.117763262714053E-01
     0.498099999999969E+02  0.111854689108000E+01  0.147644040120490E-01  0.893861319643957E+00  0.117986378212755E-01
     0.498199999999969E+02  0.111849548448762E+01  0.147912491774973E-01  0.893901820798291E+00  0.118211693788849E-01
     0.498299999999969E+02  0.111844510105061E+01  0.148183609928188E-01  0.893941501401203E+00  0.118438963716522E-01
     0.498399999999969E+02  0.111839576067224E+01  0.148457081474800E-01  0.893980345963786E+00  0.118667932877215E-01
     0.498499999999969E+02  0.111834748228088E+01  0.148732581663501E-01  0.894018339805089E+00  0.118898336912723E-01
     0.498599999999969E+02  0.111830028376420E+01  0.149009774304514E-01  0.894055469105215E+00  0.119129902407479E-01
     0.498699999999969E+02  0.111825418190262E+01  0.149288312014275E-01  0.894091720958930E+00  0.119362347101440E-01
     0.498799999999969E+02  0.111820919230225E+01  0.149567836499043E-01  0.894127083429598E+00  0.119595380134933E-01
     0.498899999999969E+02  0.111816532932747E+01  0.149847978879114E-01  0.894161545603278E+00  0.119828702326752E-01
     0.498999999999969E+02  0.111812260603340E+01  0.150128360055160E-01  0.894195097642760E+00  0.120062006486668E-01
     0.499099999999968E+02  0.111808103409863E+01  0.150408591118145E-01  0.894227730841339E+00  0.120294977763442E-01
     0.499199999999968E+02  0.111804062375837E+01  0.150688273804072E-01  0.894259437676073E+00  0.120527294029283E-01
