#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.469399999999974E+02  0.115331855554865E+01  0.478270120849351E+00  0.739835084949535E+00  0.306802499435273E+00
     0.469499999999974E+02  0.115350510242525E+01  0.477375197903599E+00  0.740156492685714E+00  0.306311910916210E+00
     0.469599999999974E+02  0.115367824553368E+01  0.476476591981304E+00  0.740485045277930E+00  0.305825122518400E+00
     0.469699999999974E+02  0.115383791466016E+01  0.475574680167557E+00  0.740820628330202E+00  0.305342309264844E+00
     0.469799999999974E+02  0.115398409777019E+01  0.474669837750513E+00  0.741163103064226E+00  0.304863620354866E+00
     0.469899999999974E+02  0.115411683653081E+01  0.473762418683970E+00  0.741512316920440E+00  0.304389172420502E+00
     0.469999999999974E+02  0.115423621504445E+01  0.472852739068534E+00  0.741868115866107E+00  0.303919047108907E+00
     0.470099999999974E+02  0.115434234338475E+01  0.471941065915511E+00  0.742230356714848E+00  0.303453293306161E+00
     0.470199999999974E+02  0.115443533823793E+01  0.471027612713272E+00  0.742598917767503E+00  0.302991933678486E+00
     0.470299999999974E+02  0.115451530334287E+01  0.470112542364863E+00  0.742973706321560E+00  0.302534974614662E+00
     0.470399999999974E+02  0.115458231243748E+01  0.469195977040620E+00  0.743354662032558E+00  0.302082418189610E+00
     0.470499999999974E+02  0.115463639705743E+01  0.468278013532862E+00  0.743741755685059E+00  0.301634274496476E+00
     0.470599999999974E+02  0.115467754084886E+01  0.467358741944153E+00  0.744134983563459E+00  0.301190572650425E+00
     0.470699999999974E+02  0.115470568114476E+01  0.466438265088928E+00  0.744534358217218E+00  0.300751368956329E+00
     0.470799999999974E+02  0.115472071754350E+01  0.465516715902736E+00  0.744939896907744E+00  0.300316751128484E+00
     0.470899999999974E+02  0.115472252625787E+01  0.464594270442998E+00  0.745351609337981E+00  0.299886837997446E+00
     0.470999999999974E+02  0.115471097820884E+01  0.463671154689057E+00  0.745769486358121E+00  0.299461774761958E+00
     0.471099999999974E+02  0.115468595832874E+01  0.462747644218287E+00  0.746193491200032E+00  0.299041724456067E+00
     0.471199999999974E+02  0.115464738338370E+01  0.461824056827688E+00  0.746623554439398E+00  0.298626856819134E+00
     0.471299999999974E+02  0.115459521584401E+01  0.460900739148269E+00  0.747059573367562E+00  0.298217336108744E+00
     0.471399999999974E+02  0.115452947189170E+01  0.459978049126678E+00  0.747501415846707E+00  0.297813309535723E+00
     0.471499999999974E+02  0.115445022247621E+01  0.459056336811370E+00  0.747948928106100E+00  0.297414897908647E+00
     0.471599999999974E+02  0.115435758729749E+01  0.458135926102915E+00  0.748401945398030E+00  0.297022189766046E+00
     0.471699999999974E+02  0.115425172257528E+01  0.457217099980607E+00  0.748860304043666E+00  0.296635239791128E+00
     0.471799999999974E+02  0.115413280431813E+01  0.456300091223746E+00  0.749323853213444E+00  0.296254071713548E+00
     0.471899999999974E+02  0.115400100941919E+01  0.455385079875668E+00  0.749792464828775E+00  0.295878685286485E+00
     0.471999999999974E+02  0.115385649719393E+01  0.454472197760076E+00  0.750266040234876E+00  0.295509066369616E+00
     0.472099999999974E+02  0.115369939390059E+01  0.453561539383079E+00  0.750744512741812E+00  0.295145198725758E+00
     0.472199999999974E+02  0.115352978235835E+01  0.452653177675309E+00  0.751227845700562E+00  0.294787075908282E+00
     0.472299999999974E+02  0.115334769806342E+01  0.451747182367673E+00  0.751716026394400E+00  0.294434711609075E+00
     0.472399999999974E+02  0.115315313229753E+01  0.450843638441631E+00  0.752209056599244E+00  0.294088147053179E+00
     0.472499999999974E+02  0.115294604175476E+01  0.449942662097750E+00  0.752706941120903E+00  0.293747454435887E+00
     0.472599999999974E+02  0.115272636331371E+01  0.449044412042411E+00  0.753209675890665E+00  0.293412735944282E+00
     0.472699999999974E+02  0.115249403187791E+01  0.448149094551152E+00  0.753717237256188E+00  0.293084118512590E+00
     0.472799999999974E+02  0.115224899879401E+01  0.447256961635180E+00  0.754229573935466E+00  0.292761745045421E+00
     0.472899999999974E+02  0.115199124829021E+01  0.446368302594516E+00  0.754746602731574E+00  0.292445763325279E+00
     0.472999999999974E+02  0.115172080966413E+01  0.445483430153466E+00  0.755268208586701E+00  0.292136314134314E+00
     0.473099999999974E+02  0.115143776354852E+01  0.444602663116388E+00  0.755794248957178E+00  0.291833520223302E+00
     0.473199999999974E+02  0.115114224140922E+01  0.443726307952089E+00  0.756324561899014E+00  0.291537477639678E+00
     0.473299999999974E+02  0.115083441836863E+01  0.442854641850655E+00  0.756858976746798E+00  0.291248250598719E+00
     0.473399999999974E+02  0.115051450036778E+01  0.441987899580228E+00  0.757397325916730E+00  0.290965870593205E+00
     0.473499999999974E+02  0.115018270745598E+01  0.441126265935465E+00  0.757939456214500E+00  0.290690339854423E+00
     0.473599999999974E+02  0.114983925552122E+01  0.440269874789550E+00  0.758485238100820E+00  0.290421638681137E+00
     0.473699999999974E+02  0.114948433897810E+01  0.439418814846737E+00  0.759034571650840E+00  0.290159735624608E+00
     0.473799999999974E+02  0.114911811678553E+01  0.438573141268779E+00  0.759587388399561E+00  0.289904599128968E+00
     0.473899999999974E+02  0.114874070369593E+01  0.437732891543650E+00  0.760143648830614E+00  0.289656209030129E+00
     0.473999999999973E+02  0.114835216790800E+01  0.436898103388619E+00  0.760703335863136E+00  0.289414566339397E+00
     0.474099999999973E+02  0.114795253540712E+01  0.436068832210169E+00  0.761266445238952E+00  0.289179699976363E+00
     0.474199999999973E+02  0.114754180035486E+01  0.435245165716577E+00  0.761832974134865E+00  0.288951669536696E+00
     0.474299999999973E+02  0.114711994005868E+01  0.434427233682743E+00  0.762402909565206E+00  0.288730563725659E+00
     0.474399999999973E+02  0.114668693242923E+01  0.433615211544832E+00  0.762976218164830E+00  0.288516494682945E+00
     0.474499999999973E+02  0.114624277349985E+01  0.432809317358687E+00  0.763552838750180E+00  0.288309588986732E+00
     0.474599999999973E+02  0.114578749258663E+01  0.432009802572690E+00  0.764132678672187E+00  0.288109976578010E+00
     0.474699999999973E+02  0.114532116300399E+01  0.431216937915404E+00  0.764715614453275E+00  0.287917779128202E+00
     0.474799999999973E+02  0.114484390687317E+01  0.430430996364793E+00  0.765301496612982E+00  0.287733099446095E+00
     0.474899999999973E+02  0.114435589338138E+01  0.429652235557733E+00  0.765890158013581E+00  0.287556013374357E+00
     0.474999999999973E+02  0.114385733075352E+01  0.428880882064296E+00  0.766481424576543E+00  0.287386565282346E+00
     0.475099999999973E+02  0.114334845306193E+01  0.428117119683037E+00  0.767075126898483E+00  0.287224767767707E+00
     0.475199999999973E+02  0.114282950370420E+01  0.427361083350614E+00  0.767671111174570E+00  0.287070605602294E+00
     0.475299999999973E+02  0.114230071782839E+01  0.426612859480022E+00  0.768269247934702E+00  0.286924043377192E+00
     0.475399999999973E+02  0.114176230611922E+01  0.425872492654724E+00  0.768869437399100E+00  0.286785035796233E+00
     0.475499999999973E+02  0.114121444216137E+01  0.425139997733171E+00  0.769471610724163E+00  0.286653539206396E+00
     0.475599999999973E+02  0.114065725509459E+01  0.424415375679110E+00  0.770075726972726E+00  0.286529522785871E+00
     0.475699999999973E+02  0.114009082854125E+01  0.423698630928689E+00  0.770681766228242E+00  0.286412977859329E+00
     0.475799999999973E+02  0.113951520592114E+01  0.422989787903612E+00  0.771289719799790E+00  0.286303924067976E+00
     0.475899999999973E+02  0.113893040139008E+01  0.422288904407164E+00  0.771899578862038E+00  0.286202411553996E+00
     0.475999999999973E+02  0.113833641487010E+01  0.421596080077951E+00  0.772511323086941E+00  0.286108518865622E+00
     0.476099999999973E+02  0.113773324908278E+01  0.420911458762974E+00  0.773124910823389E+00  0.286022346875256E+00
     0.476199999999973E+02  0.113712092623168E+01  0.420235224512133E+00  0.773740272167157E+00  0.285944009548548E+00
     0.476299999999973E+02  0.113649950203783E+01  0.419567591773731E+00  0.774357305866447E+00  0.285873622832405E+00
     0.476399999999973E+02  0.113586907520614E+01  0.418908791164698E+00  0.774975880482102E+00  0.285811293185914E+00
     0.476499999999973E+02  0.113522979103598E+01  0.418259052790889E+00  0.775595839639072E+00  0.285757107325340E+00
     0.476599999999973E+02  0.113458183869914E+01  0.417618589420816E+00  0.776217010645968E+00  0.285711124586730E+00
     0.476699999999973E+02  0.113392544257902E+01  0.416987581826457E+00  0.776839215299521E+00  0.285673372950300E+00
     0.476799999999973E+02  0.113326084887834E+01  0.416366168297955E+00  0.777462281392646E+00  0.285643849269157E+00
     0.476899999999973E+02  0.113258830934670E+01  0.415754439758391E+00  0.778086053349553E+00  0.285622523669486E+00
     0.476999999999973E+02  0.113190806436678E+01  0.415152441131520E+00  0.778710400531238E+00  0.285609347518784E+00
     0.477099999999973E+02  0.113122032771775E+01  0.414560178755541E+00  0.779335222073884E+00  0.285604263870734E+00
     0.477199999999973E+02  0.113052527509557E+01  0.413977632808180E+00  0.779960447597114E+00  0.285607218956662E+00
     0.477299999999973E+02  0.112982303794805E+01  0.413404773025145E+00  0.780586033684242E+00  0.285618173150290E+00
     0.477399999999973E+02  0.112911370344810E+01  0.412841575548719E+00  0.781211956615280E+00  0.285637109904559E+00
     0.477499999999973E+02  0.112839732058500E+01  0.412288038595855E+00  0.781838202346404E+00  0.285664041436747E+00
     0.477599999999973E+02  0.112767391151442E+01  0.411744194804781E+00  0.782464755106649E+00  0.285699010383098E+00
     0.477699999999973E+02  0.112694348659051E+01  0.411210118581929E+00  0.783091586171938E+00  0.285742087195967E+00
     0.477799999999973E+02  0.112620606100367E+01  0.410685927462044E+00  0.783718644352447E+00  0.285793363639278E+00
     0.477899999999973E+02  0.112546167073483E+01  0.410171777318542E+00  0.784345849494738E+00  0.285852943272272E+00
     0.477999999999973E+02  0.112471038563871E+01  0.409667852104749E+00  0.784973089887518E+00  0.285920930223852E+00
     0.478099999999973E+02  0.112395231786969E+01  0.409174349553875E+00  0.785600223925593E+00  0.285997417793840E+00
     0.478199999999973E+02  0.112318762450818E+01  0.408691464814470E+00  0.786227085803867E+00  0.286082478441388E+00
     0.478299999999973E+02  0.112241650404411E+01  0.408219374274134E+00  0.786853494461736E+00  0.286176156531248E+00
     0.478399999999973E+02  0.112163918721642E+01  0.407758221791027E+00  0.787479264553105E+00  0.286278464831778E+00
     0.478499999999973E+02  0.112085592347875E+01  0.407308109215793E+00  0.788104217939561E+00  0.286389385245586E+00
     0.478599999999973E+02  0.112006696495647E+01  0.406869092493254E+00  0.788728194131630E+00  0.286508873674932E+00
     0.478699999999973E+02  0.111927255009775E+01  0.406441183865812E+00  0.789351058245663E+00  0.286636868358006E+00
     0.478799999999973E+02  0.111847288925720E+01  0.406024359863935E+00  0.789972705382578E+00  0.286773300536554E+00
     0.478899999999973E+02  0.111766815418011E+01  0.405618573978044E+00  0.790593060823237E+00  0.286918105994798E+00
     0.478999999999972E+02  0.111685847281647E+01  0.405223772268425E+00  0.791212076007318E+00  0.287071235888544E+00
     0.479099999999972E+02  0.111604393016115E+01  0.404839909772052E+00  0.791829720839918E+00  0.287232665378480E+00
     0.479199999999972E+02  0.111522457499012E+01  0.404466965461211E+00  0.792445973373936E+00  0.287402398880379E+00
     0.479299999999972E+02  0.111440043155620E+01  0.404104953712497E+00  0.793060808277134E+00  0.287580471206831E+00
     0.479399999999972E+02  0.111357151463090E+01  0.403753930727036E+00  0.793674185661287E+00  0.287766944436917E+00
     0.479499999999972E+02  0.111273784582494E+01  0.403413995037690E+00  0.794286041803278E+00  0.287961900935421E+00
     0.479599999999972E+02  0.111189946894972E+01  0.403085282050421E+00  0.794896283030818E+00  0.288165433471214E+00
     0.479699999999972E+02  0.111105646231895E+01  0.402767953383664E+00  0.795504783613625E+00  0.288377633783113E+00
     0.479799999999972E+02  0.111020894631303E+01  0.402462182479766E+00  0.796111387953252E+00  0.288598581156020E+00
     0.479899999999972E+02  0.110935708518158E+01  0.402168138469131E+00  0.796715916776389E+00  0.288828332570879E+00
     0.479999999999972E+02  0.110850108284964E+01  0.401885970502141E+00  0.797318176487603E+00  0.289066915778721E+00
     0.480099999999972E+02  0.110764117331430E+01  0.401615794694990E+00  0.797917970403393E+00  0.289314326250711E+00
     0.480199999999972E+02  0.110677760695678E+01  0.401357685473473E+00  0.798515110329474E+00  0.289570528426808E+00
     0.480299999999972E+02  0.110591063465103E+01  0.401111672493859E+00  0.799109426893250E+00  0.289835461097546E+00
     0.480399999999972E+02  0.110504049184748E+01  0.400877743555272E+00  0.799700777210662E+00  0.290109046186747E+00
     0.480499999999972E+02  0.110416738481066E+01  0.400655853098271E+00  0.800289048828750E+00  0.290391199735238E+00
     0.480599999999972E+02  0.110329148089117E+01  0.400445935121166E+00  0.800874159393272E+00  0.290681843580963E+00
     0.480699999999972E+02  0.110241290415889E+01  0.400247918743386E+00  0.801456052075493E+00  0.290980916131650E+00
     0.480799999999972E+02  0.110153173698891E+01  0.400061744285395E+00  0.802034687374083E+00  0.291288380746400E+00
     0.480899999999972E+02  0.110064802737764E+01  0.399887377666719E+00  0.802610032406907E+00  0.291604230566687E+00
     0.480999999999972E+02  0.109976180098279E+01  0.399724821156054E+00  0.803182049154904E+00  0.291928489121275E+00
     0.481099999999972E+02  0.109887307623585E+01  0.399574119008658E+00  0.803750683267952E+00  0.292261206607694E+00
     0.481199999999972E+02  0.109798188045781E+01  0.399435357227146E+00  0.804315854969725E+00  0.292602452345875E+00
     0.481299999999972E+02  0.109708826477325E+01  0.399308657486576E+00  0.804877453314559E+00  0.292952304426187E+00
     0.481399999999972E+02  0.109619231578569E+01  0.399194166062842E+00  0.805435334592611E+00  0.293310837961669E+00
     0.481499999999972E+02  0.109529416242165E+01  0.399092039285846E+00  0.805989325112520E+00  0.293678113549508E+00
     0.481599999999972E+02  0.109439397701390E+01  0.399002427512364E+00  0.806539227990711E+00  0.294054167522301E+00
     0.481699999999972E+02  0.109349197048297E+01  0.398925459813894E+00  0.807084833025726E+00  0.294439005328409E+00
     0.481799999999972E+02  0.109258838228282E+01  0.398861231474614E+00  0.807625928310030E+00  0.294832598955077E+00
     0.481899999999972E+02  0.109168346649195E+01  0.398809796008746E+00  0.808162311989271E+00  0.295234888755892E+00
     0.481999999999972E+02  0.109077747595685E+01  0.398771162787544E+00  0.808693802553710E+00  0.295645789440725E+00
     0.482099999999972E+02  0.108987064665985E+01  0.398745300598790E+00  0.809220246242781E+00  0.296065199413900E+00
     0.482199999999972E+02  0.108896318445196E+01  0.398732146650759E+00  0.809741520535265E+00  0.296493012183662E+00
     0.482299999999972E+02  0.108805525596731E+01  0.398731619788533E+00  0.810257533231657E+00  0.296929128276760E+00
